1.0         1.2256633424    0.0000000000    -0.9143655662
1.0         1.2256633380    0.0000000000     0.9143740971
1.0        -1.2256633380    0.0000000000    -0.9143655662
1.0        -1.2256633424    0.0000000000     0.9143740971
6.0         0.6584201117    0.0000000000     0.0000042749
6.0        -0.6584201117    0.0000000000     0.0000042749
